6.294915446223843247e-01,6.861800753311020351e-01
2.403825375227865990e-01,7.879277879795396622e-01
8.564774570595707903e-01,7.277960155986191726e-01
6.923451434159610951e-01,4.723509390701847721e-01
8.568729419345008091e-01,6.647433339043060663e-01
3.333759422753245216e-01,5.181454992563132578e-01
3.946885834451725472e-01,3.104959835636134091e-02
5.768398431331208664e-01,8.502517453488608323e-01
9.514888651736450598e-01,6.829787971082666997e-01
7.616254819602796822e-02,4.100779427724869919e-01
4.190139877173670868e-02,1.741868315753791752e-01
5.654020055647535070e-01,1.728911705998603665e-01
5.666104779444461892e-01,5.140042529495411072e-01
8.688708875473768467e-01,7.203472479309528387e-01
9.035913470702983119e-01,2.776149982333721011e-01
2.566654321814879625e-01,6.997032628614107130e-01
9.015688962489394331e-01,9.836923251215781150e-01
6.409128124262449822e-01,3.300073885352109437e-01
6.066752162291600969e-01,8.221597885758905599e-01
6.279650654611615979e-01,1.179230575007103043e-01
2.858776733511563251e-01,9.867472153378645805e-01
4.318008484909243716e-01,5.742344137830643902e-01
5.272420766742301756e-01,1.976530493775127129e-01
1.657084322248341124e-01,5.009904579221985399e-01
9.902040600853142527e-01,3.939918113086467999e-01
7.140132652766149057e-01,1.759042694232727522e-01
7.069617875044265087e-02,1.576230863124973292e-01
1.615580135088359182e-01,2.836370822621392396e-01
5.367060255640659916e-01,7.732387148932104992e-01
8.803435812772043567e-01,6.373914469574052388e-01
8.526022402545531120e-01,5.979553715244270151e-01
6.938466603020628787e-01,5.371766731466012246e-01
8.892300834656959863e-01,5.226642625681965360e-02
7.831837007929678407e-01,1.451732691016923704e-01
5.869842598794716704e-02,5.899458085553832554e-02
5.197122986802538147e-02,5.159860884415857774e-01
4.049962200993134642e-01,9.996495937701936896e-01
1.085700105526442583e-01,3.273843024947811209e-01
9.978299320581024423e-01,4.011143917380494139e-01
8.833357664731260606e-01,5.691385805274338239e-01
9.532408896444165558e-01,8.853872441552366190e-01
7.792855915819447699e-01,3.180806303617245145e-02
9.626185297834762844e-01,5.196354442314025102e-01
2.077910114539944786e-01,8.750978067386506742e-01
2.241514790025957993e-01,1.386593265369095995e-01
7.252392875062020350e-01,9.737889095074971912e-01
5.354818765953476278e-01,4.447979980004905798e-01
2.211117801851003595e-02,6.059883403154945336e-01
9.647965239566801410e-01,9.675914809669351468e-01
9.300288092605398793e-01,1.846798319960323287e-01
6.229621583614408653e-01,4.129626697631321175e-01
3.630612022054838794e-01,3.660294134484154416e-02
8.681487095718778413e-01,6.728282126281491804e-01
8.747161406172365705e-02,8.869659392363945516e-01
7.824645507653966714e-01,3.173044112629602731e-01
8.183137873870068857e-01,5.075550682423481952e-01
2.119330176806810684e-02,4.335217582287816951e-01
4.463130559537941133e-01,2.388199894072298157e-01
8.302457318410754183e-01,7.447641766130532748e-01
5.864790009601655862e-01,4.928678525654820453e-01
4.873558798411929960e-01,2.667406959229203789e-01
6.050111014397169251e-01,7.535437209902869915e-01
2.705842279532336692e-01,5.223032831324759817e-01
9.832853021356113832e-02,7.136366749694786904e-01
8.840405940159821174e-01,5.670544212280033136e-01
9.944815788972319881e-01,1.787397702625581619e-01
1.220008629442803638e-02,4.569984805570808106e-01
9.317519418549508048e-01,8.460246882178746874e-01
4.733298760702601138e-01,9.025550260477351872e-01
2.259955263373647494e-01,3.041537386565863477e-01
7.149938815135231662e-01,7.240914834378769926e-01
1.867643942368146792e-02,2.858131033588809933e-01
5.804863352453888403e-01,9.307866320901697632e-01
3.389969016787631739e-01,1.200831230696660645e-01
5.162727085257521331e-01,6.992070633113339762e-01
2.986406770764749030e-01,8.616096152791777874e-01
9.058071953928739095e-01,7.685832518477845321e-01
2.612316407375055993e-01,9.384555961966488669e-01
9.386424555133466852e-01,7.450445471078775972e-01
9.107350428473103277e-01,2.372247087945352773e-01
4.949673521203937776e-01,8.098783388099347613e-01
9.545657838254969496e-01,6.374832545239695891e-01
9.108497527256523840e-01,6.921367511957677854e-01
4.294298934908502563e-02,8.335869006879910170e-01
3.699485159763736819e-01,9.365570009013317598e-01
4.830528751765230666e-01,1.253316071684212885e-01
9.644541837597797596e-01,1.702583097601018114e-02
6.765707650765702130e-01,1.404399662108319902e-01
1.553128532832201980e-01,6.495577470548793420e-01
9.816542161384814724e-01,6.948074153816085063e-01
7.619738930361531493e-01,4.252091828028660148e-01
1.388934439668109144e-01,2.161863031600804730e-01
7.647002723992947226e-01,5.460586915459053614e-02
4.901229891341177813e-01,1.806901817051639325e-01
6.309248464528918188e-01,5.512420333566404596e-01
5.670812144837800162e-01,8.183449753362828094e-01
9.389873038064918687e-01,1.929014148643481974e-01
7.128440242924550807e-01,6.979398042405624558e-01
2.582964987037648097e-01,9.158078195673032829e-01
5.323581865771650490e-01,5.579644194083464015e-01
3.227722681651491454e-01,3.386307825985573894e-01
3.323015540416194291e-01,9.788182055927462377e-01
2.032151955419829736e-01,6.670260600647482940e-01
5.747842669418959938e-01,5.197528656954963910e-02
5.428381025901638512e-01,2.079491149386309967e-01
9.109017971488453380e-02,8.698557120089315253e-01
2.736977949686403289e-02,9.686245221962455076e-01
3.274998895747901484e-01,4.102779578675838090e-01
1.355442150461122486e-01,1.270663107449540030e-01
4.139839797641372554e-01,6.174437360391935581e-01
1.322669028673527647e-01,9.744812178582787920e-01
1.806351024445291831e-01,7.603499111963160084e-01
4.821618152044176986e-01,7.680788681442614063e-01
3.028984428297670783e-01,1.517509077545353691e-02
4.633686864669542826e-01,7.033370789190168670e-01
6.604089290965509118e-02,6.690114176568044968e-01
3.454790558421603208e-01,5.917214726030947114e-01
2.290534578071075078e-01,2.675683624777529523e-01
9.328269856396992354e-01,8.261450587838566895e-01
1.454431928335155888e-01,6.470036098933348301e-01
8.839511653331675323e-01,7.413605341557460982e-01
5.157107993445174676e-01,1.352518435648272233e-01
3.988365260534920687e-02,8.343218320889685957e-01
1.170578692947749078e-01,5.231023136100539928e-01
8.730584682565505350e-01,3.870783696632740245e-02
6.923907867937033611e-01,4.762684781326563810e-01
1.692644884583871523e-01,6.317189225198371894e-02
3.222409195177433627e-02,2.424308563800345873e-01
1.127068246740653423e-01,4.049900173998413067e-01
4.207297124273656763e-02,9.265654494018641385e-01
9.352629086037976824e-01,8.104268974896139399e-01
1.883430784330069052e-01,5.873182233905116512e-01
9.035105556616784828e-01,9.673422647363510984e-01
6.753921493331449533e-02,3.175860717171853365e-01
6.968629710758295071e-01,6.402653755299327898e-01
6.326233136490093667e-01,8.287506490793102865e-01
7.131104267315977463e-01,3.354802271652580492e-01
1.676946768408636990e-01,7.646898163213187161e-01
3.593150624811023430e-01,8.800478164562353101e-02
7.295675996416439713e-01,8.810499283806687565e-01
4.126388119058388426e-02,1.748677614659793766e-01
4.200974148999833124e-01,3.406065793026842314e-01
4.476891580512820656e-02,1.128913139085875317e-01
4.380414878649774302e-01,7.107320402361216871e-02
8.162451076572043718e-01,8.661156482926846145e-01
1.311198419188818187e-01,1.932194496738254275e-01
4.374927517738300686e-01,9.709253246769842249e-01
7.738609642776244080e-01,1.317764717094225269e-01
9.271798636813225469e-01,8.277965797457088604e-01
3.927316653603263319e-01,1.405706461250162409e-01
5.213633919285221019e-02,9.272931541880535811e-02
8.869896303635146362e-01,1.681509672160307334e-01
3.628866119153978387e-01,6.542818857559079548e-01
6.048219533599955566e-01,3.949928722460671615e-01
3.746054001916550025e-01,6.307277176847203570e-02
4.289590278321618877e-01,7.197209260539167985e-01
7.680308900379784198e-01,1.943681456814491115e-01
8.628707690920991435e-01,2.872195327971382994e-02
9.021288166624715776e-01,2.365458799233632892e-01
1.285842607309632957e-01,3.178757880293602289e-01
8.487612955163809092e-01,8.322977467112266936e-01
3.456513524819396777e-01,2.399711883374204824e-01
5.357875534875302659e-01,2.714669358211126982e-01
3.443087444437664679e-02,6.270855902214832467e-01
5.202004609456863937e-01,4.195581410042326098e-02
7.574727689591487234e-01,9.883497629555019204e-01
8.014009582228147632e-01,3.439810863259908924e-01
3.353912425086100768e-01,3.515714029977641264e-01
4.429456793479247256e-01,5.794934352195878491e-01
6.175609092358449459e-01,1.771174879671603142e-01
8.649817885471703383e-01,7.102706906143289034e-01
1.706316884351286589e-01,8.550826592835195639e-01
1.985662193919923713e-02,6.416837319888641922e-01
1.623343526696002792e-01,2.575504904814395202e-01
3.426064600197094023e-01,6.144141992962426357e-03
4.385510605697430231e-01,7.970441109629298193e-01
6.756649386859863160e-01,5.450230881419104723e-01
5.642269921964153667e-01,1.398414927294755472e-02
6.089771393982422731e-01,9.885663803952640105e-01
2.241070236781098624e-01,5.872177182045185129e-01
8.350579495171750466e-01,7.924975757211429883e-01
3.292279954767912686e-01,3.572025597719030721e-01
9.601129626332068900e-01,2.237955926383073946e-01
2.115367109107771926e-01,1.539151651554770961e-01
4.958958451799125866e-01,2.612947801739528009e-01
5.556864430596070159e-01,7.291600406345222218e-02
3.785168386402061325e-01,4.610890262219787816e-01
7.785404459053257842e-01,7.204427175954919438e-01
2.312044810505805570e-01,2.454439227042071181e-02
2.573649409143301536e-01,4.101160298818073979e-01
8.398995643327356042e-03,4.715489466785863781e-01
8.524221108557279436e-01,9.231796983487692287e-01
2.314361339138509832e-01,9.909549144773287521e-01
5.997896445689709921e-03,3.352505223695663172e-01
7.892581129429734332e-01,9.851151520557266394e-02
4.423322492793622107e-01,3.806693244811875099e-01
8.325984691057939369e-01,7.119621853453635962e-01
3.550008257184951166e-01,2.463633449658331198e-02
6.935125189274826685e-01,4.212119413777494215e-01
8.583494431985277950e-01,5.750735537897980754e-01
9.400623621608280578e-01,8.802555194340772049e-01
4.581450305526181266e-01,1.731006753211905558e-02
6.865464138104715452e-02,3.206080161380008287e-01
5.923018868754620359e-01,6.100524383177331478e-01
5.124275033627142539e-01,1.447564583402042304e-01
8.768086932029942604e-01,7.382351791730665802e-01
3.733203838928529361e-01,8.286863831259897450e-01
9.023953749159696613e-02,6.400321872231540254e-02
5.058969484672987127e-01,9.334267114347920558e-01
1.489619179566684659e-01,5.694787932065705771e-01
5.974865497544845638e-02,1.692779268639752477e-01
6.902836007911583582e-02,9.060224510888810201e-01
4.474100602506626556e-01,1.063852005708415538e-01
6.652597785267626573e-01,5.022733771443969042e-01
4.092063820531787188e-01,7.279934703381231165e-01
1.720904092883699388e-01,3.844608916018823486e-01
2.670011375175319612e-01,3.082208735704471403e-01
1.773028029581329434e-01,4.825584777226293864e-01
6.297171958693155158e-01,5.955332382443401240e-02
1.968872684390183814e-01,2.792084352318072726e-01
7.078206081115874237e-01,3.274290852158816545e-01
4.252940439040938658e-01,7.047675006820153243e-01
1.590771702635874751e-01,4.394038888853192271e-01
6.293299859505093741e-01,9.250580996438940717e-01
3.569879633418161502e-01,8.191334467437783040e-01
6.401427896569581444e-01,7.150524930762230946e-01
7.384225168258164995e-01,9.709996125779719600e-01
2.460492375645396690e-01,4.258158034559045291e-02
2.477972735058396880e-01,4.501663674257450065e-02
7.054616268665229173e-01,8.347067705588824271e-01
9.341358550244420744e-01,4.707933558960569753e-01
5.123595171362271827e-01,2.629804767742663918e-01
9.889670914185721973e-02,7.988463567843235857e-01
1.428027763657762073e-01,8.056657855845524852e-01
8.795261009329533586e-01,4.999201641959291065e-01
9.142519408679308235e-01,4.124125914571197260e-01
2.003735872854003341e-01,6.435711085763354822e-01
3.998651431053524830e-01,6.142314979393360685e-01
4.373113967010318071e-01,5.931037466558152227e-01
9.514400107605424095e-01,5.531204339168044326e-01
9.037353572241486610e-01,1.385047548718150168e-01
1.543762571176165999e-03,6.128343455235371051e-01
5.417029302333203900e-01,7.806306585261711950e-01
8.214939537021360705e-01,9.534097561382898212e-01
6.099560916572095426e-01,2.900818218764674716e-01
8.268079939177951365e-01,3.760168937257903909e-01
6.091770259287945244e-01,6.200215567209178547e-01
4.414999699103934194e-01,1.987718953127183275e-01
4.439536209135434008e-01,9.247673443219311951e-01
6.714343597064386104e-01,8.152309662887935460e-02
5.726592489589110713e-01,1.206621977560015102e-01
9.999637237786394017e-01,9.973803472503108836e-01
6.947121427369082891e-01,3.738798440981772053e-01
4.015107889666543750e-01,9.250994130048471042e-01
2.448588417727348698e-01,6.640126803938177780e-01
4.812207510716413061e-01,3.494355891718725626e-02
1.108954619353760274e-01,8.953693799671168518e-01
8.921011380172497729e-01,9.151609878091215844e-01
3.074016709563724969e-01,2.984196298370443978e-01
6.592518589264048101e-01,5.951377226079402893e-01
9.843690116519470124e-01,6.156222569233372743e-01
1.547163276223199047e-01,8.314694652397150998e-01
8.156970708364142952e-01,9.204187578386890944e-02
8.877899028867225484e-01,1.643905811572132780e-02
8.639301134708059493e-01,8.987706904729249047e-01
8.503665670167623869e-01,6.528693628591482057e-01
3.287552409650387197e-01,5.453793289985817694e-01
2.379351681532878571e-01,8.717846579434475052e-01
1.767337422602697217e-01,3.706358671574531138e-01
7.595845287792191147e-01,3.061839090093213533e-01
6.161392549616266923e-01,2.192911749727234350e-01
8.725236662945125010e-01,6.478649091606467625e-01
4.730029447558650180e-01,2.341903211313646205e-01
8.338218130600669742e-01,9.851632452770497927e-02
2.050268601621986209e-01,2.347305737757972022e-01
5.969737725098644976e-01,6.284675409759866715e-01
9.826510416191934771e-01,1.763166657912706992e-01
7.999774129569959813e-01,1.552640067684349923e-01
3.609919582259275561e-01,9.550752566497372475e-01
1.301583678546738287e-01,2.728465851520293084e-01
8.091178680741082374e-01,9.656570566737191497e-01
9.242216403044989370e-02,5.834242702086265275e-01
4.054263063304216486e-01,8.993241878492369556e-01
8.478344556945183186e-02,1.811362766060634621e-01
5.066547368567253518e-02,3.012787381300697787e-01
1.901838543045433205e-01,8.605387212870518887e-03
1.275229006544570387e-01,1.128647238170957801e-01
7.304144514692333390e-01,2.393750328367401092e-01
9.015701210377252695e-01,3.285139297533969938e-01
8.740427227862205273e-01,2.365295149874948599e-01
3.784546056691771021e-01,5.422905579912639107e-01
5.157939822755760462e-01,4.138021181793589687e-01
3.888666129030857732e-01,3.403308179238292430e-01
4.022346302066022172e-01,4.571098967156248527e-01
3.829910576999809857e-01,6.580897273542598569e-01
8.812142062068413217e-01,5.726725843308307917e-01
4.280404570364537697e-01,2.583779332059865652e-01
8.652694331725107046e-01,1.732783007372893369e-01
5.799528248242541428e-01,7.273774983778601433e-01
7.304023353507609340e-01,4.039958160060559411e-01
1.179274709853186387e-01,7.635946309185066561e-01
5.336610922316459282e-01,7.220348587598121037e-01
5.976323350197082496e-01,4.228659699879560030e-01
9.334860876601469570e-01,9.939709930102422764e-01
5.478388389420346671e-01,7.302345718427495358e-01
2.798428506475958422e-02,8.635912766427542575e-01
9.986307593601151389e-01,3.253098239428288130e-01
8.502608344688427078e-01,6.114921194053263287e-01
4.411130797354579913e-01,5.272045872076648321e-01
7.798206115277303008e-01,2.513501934123031356e-01
4.628923211730681109e-01,8.471866720601177736e-01
6.780235943470241944e-01,3.678622934386278631e-01
1.379830093299185823e-01,4.028094476041054195e-01
9.312970923624136477e-01,6.731627853182344801e-01
4.192298153721195630e-01,5.686666120627700272e-01
4.171068434173819117e-02,9.956341275493790777e-01
6.190042191163181995e-01,7.794661237762385841e-01
9.313386353483447122e-01,3.416185604633857897e-01
8.112991994740427204e-01,8.727098022055328475e-01
6.659882250669068027e-01,5.887865481770524489e-01
8.933522602993403394e-01,4.485840187544144486e-01
2.443835793760555930e-01,8.141729643304511654e-01
6.971493985840633290e-01,4.096045410437195722e-01
5.715084265157210908e-03,9.540143640593323759e-01
6.052525996207351877e-01,6.546276598804134927e-03
4.984934870489613479e-01,5.986353460187745501e-01
3.001474501265445349e-01,4.617574961687402890e-01
4.955997811562337096e-01,5.856591409297529083e-01
8.696379884568704588e-01,8.322269591800283139e-01
7.785630480046081825e-01,5.484331076870916366e-01
6.134519565059346480e-01,7.342697271313129992e-01
5.663690914040016011e-01,7.752101347163011802e-01
9.865456057635304532e-01,7.892056896957260204e-01
6.143359816663449546e-01,1.582845392531261330e-01
4.763863142135149609e-01,2.836491734460643288e-01
1.538122652521417555e-01,7.772204195291714246e-01
5.896313339403003173e-02,7.912250151506761142e-02
6.642384626894174415e-01,5.233449810510064637e-01
4.464068895797478342e-01,3.068304470352262170e-01
1.728512138303728296e-02,2.935268414003157078e-01
2.677939656122150236e-01,3.672560166771587919e-02
8.040395779250155694e-01,3.337995572945953171e-01
8.918866845675299526e-01,8.103532335210993365e-01
9.641012075430367423e-01,9.577140638355018387e-01
5.911655049280180041e-01,3.115033193700751379e-01
9.184207302800607708e-01,5.065045623135122632e-02
2.257426813933680609e-01,3.627060986740449078e-01
4.122557015604869646e-01,9.446212956883407452e-01
5.793825450262944932e-01,1.867601511263813352e-01
5.964846652939198579e-01,9.337562971862535255e-01
1.341381403598269628e-01,9.822835302866813612e-01
1.538756532230318719e-01,8.207281374584078915e-01
6.775364747468367588e-01,4.040892596862297736e-01
2.172870413513062759e-01,7.735847352321291170e-01
8.476959291308403532e-01,5.296996198709953418e-01
4.095997195121093837e-01,1.830794664770207802e-02
1.486596128506457726e-01,8.043351900625191897e-01
4.197781235980404535e-01,3.392175702741930809e-01
2.971458504721978811e-01,7.179859935634314017e-01
9.978071813139915980e-01,5.519022755385358803e-01
8.898960452095016072e-01,1.684682870642640884e-01
8.835642961544376561e-01,7.027756374098311776e-01
4.221086539447772568e-01,8.633149477603772048e-01
2.350432261425109415e-01,5.637506634298380392e-01
2.656025093699454498e-02,3.800514541366583066e-01
3.618350970767444386e-01,9.124352492984988405e-02
4.525353373768126186e-02,3.424515132947733020e-01
3.554139753162816051e-01,9.958382380486688890e-01
9.442045718534873844e-01,1.311441118383963600e-01
5.183550554747867745e-01,4.772453753499616980e-01
4.011064086605249379e-01,9.306144016650844675e-01
5.153361469497669267e-01,8.095820185970474814e-01
8.817722277751203208e-01,7.626677820706171396e-01
4.644207021818650416e-01,7.391960466043601130e-02
4.704993578739891102e-01,2.005719774576742997e-01
2.085672235957042320e-01,1.775396001991168538e-01
3.542414486212885905e-01,9.117531262167204442e-01
4.335209190432802728e-01,1.782958863196359989e-01
7.521622490756227908e-01,5.047056570277519416e-02
8.266851738546487915e-02,3.858344154488113631e-02
